1:0.70713605 2:0.52421706 3:0.46962934 4:0.64959675 5:0.48218427 6:0.51933470 7:0.85244478 8:0.68875771 9:0.64350442 10:0.71214553 11:0.64746841 12:0.66953651 13:1.11732062 14:0.99097803 15:0.90658690 16:0.93409449 17:0.90952268 18:0.98456151 19:1.60131776 20:1.43278574 21:1.25143808 22:1.26046929 23:1.26318428 24:1.41949258 25:0.64787031 26:0.48163448 27:0.39406912 28:0.50956344 29:0.37467661 30:0.40317804 31:0.44370085 32:0.35502222 33:0.30212384 34:0.37416480 35:0.29074749 36:0.30467991 37:0.32221778 38:0.27590380 39:0.23826870 40:0.27208463 41:0.24198072 42:0.25325305 43:0.33032781 44:0.27421991 45:0.23511721 46:0.25512978 47:0.24028333 48:0.27405484 49:0.80239981 50:0.54620950 51:0.44128445 52:0.51334721 53:0.42237133 54:0.50446606 55:0.65886050 56:0.50085769 57:0.38434471 58:0.40954395 59:0.37174235 60:0.47624615 61:0.53381566 62:0.41743551 63:0.31059544 64:0.30643838 65:0.30707728 66:0.39673896 67:0.43102275 68:0.36328861 69:0.27727483 70:0.25416852 71:0.28118882 72:0.35847692
1:0.84799465 2:0.54219982 3:0.65231723 4:0.94972391 5:0.59088651 6:0.58504665 7:0.78660791 8:0.49979823 9:0.54337732 10:0.81558651 11:0.52215165 12:0.50169016 13:0.70740571 14:0.51001394 15:0.54281992 16:0.74157110 17:0.52575260 18:0.52279084 19:0.71160763 20:0.59611138 21:0.61426491 22:0.73702228 23:0.60770092 24:0.59793658 25:0.69008032 26:0.47406888 27:0.56078418 28:0.75293286 29:0.51264908 30:0.47763396 31:0.63050580 32:0.39949629 33:0.45200987 34:0.69396948 35:0.42157044 36:0.42057507 37:0.47958652 38:0.32735485 39:0.37071316 40:0.55760091 41:0.34260379 42:0.32852580 43:0.36332134 44:0.27921827 45:0.30201535 46:0.39549544 47:0.29045029 48:0.27947535 49:0.95900080 50:0.56305591 51:0.67532414 52:1.09222772 53:0.56484823 54:0.61735649 55:0.77370809 56:0.41862426 57:0.50687376 58:0.90390631 59:0.44099631 60:0.45050219 61:0.59989058 62:0.32329121 63:0.38767674 64:0.65754813 65:0.32379830 66:0.32422317 67:0.28507932 68:0.19388298 69:0.22294988 70:0.30597635 71:0.19694191 72:0.19438500
1:0.72620704 2:0.39893465 3:0.36795435 4:0.56527261 5:0.40073238 6:0.55180829 7:0.51199030 8:0.32522850 9:0.29027567 10:0.40805518 11:0.29905447 12:0.37919985 13:0.45674844 14:0.33535729 15:0.31194915 16:0.38882875 17:0.32661068 18:0.36225489 19:0.48987399 20:0.40824500 21:0.38136056 22:0.43713262 23:0.39992802 24:0.41950716 25:0.23553936 26:0.16598096 27:0.13781545 28:0.16668750 29:0.14507382 30:0.20079991 31:0.19167564 32:0.14070506 33:0.11906831 34:0.14582500 35:0.13019854 36:0.16750776 37:0.18212403 38:0.14227094 39:0.13648824 40:0.15397422 41:0.14241176 42:0.15873281 43:0.19840199 44:0.16882061 45:0.16063874 46:0.17492566 47:0.16422000 48:0.17894005 49:0.65188592 50:0.30377540 51:0.24122070 52:0.43260616 53:0.32715937 54:0.44358796 55:0.41232856 56:0.20292104 57:0.14898901 58:0.25258193 59:0.18584165 60:0.29823833 61:0.27295141 62:0.16360046 63:0.13803418 64:0.19095677 65:0.15268021 66:0.20460578 67:0.20754647 68:0.14020346 69:0.12360733 70:0.14831028 71:0.13273724 72:0.16626870
1:0.81365139 2:0.63091726 3:0.65752589 4:0.91653362 5:0.79619485 6:0.63481955 7:0.70787690 8:0.64459442 9:0.67129644 10:0.85548272 11:0.70329567 12:0.64528479 13:0.59946637 14:0.49593520 15:0.54624315 16:0.73279353 17:0.57989626 18:0.51232057 19:0.58657426 20:0.49112497 21:0.55837266 22:0.73853420 23:0.56531192 24:0.48814701 25:0.72982190 26:0.56299990 27:0.57616349 28:0.67425551 29:0.62241775 30:0.56782627 31:0.71959199 32:0.57710222 33:0.58144601 34:0.71463135 35:0.61393414 36:0.54775148 37:0.67697987 38:0.51611140 39:0.54504641 40:0.69271679 41:0.55199014 42:0.48811323 43:0.68246733 44:0.54190637 45:0.54021278 46:0.66484630 47:0.53439251 48:0.50104455 49:0.77044365 50:0.44074023 51:0.30927609 52:0.54627428 53:0.45109532 54:0.37181506 55:0.51468958 56:0.27062486 57:0.19446650 58:0.36760695 59:0.26940648 60:0.22093346 61:0.37192928 62:0.22024682 63:0.17740700 64:0.25232625 65:0.19484630 66:0.17894925 67:0.30516164 68:0.22475134 69:0.18117578 70:0.19791894 71:0.17106171 72:0.17844424
1:0.07394036 2:0.03730720 3:0.02464026 4:0.02890161 5:0.02776974 6:0.03806692 7:0.04653878 8:0.02141149 9:0.01988122 10:0.02244462 11:0.02012495 12:0.02521777 13:0.03618665 14:0.02388781 15:0.02348471 16:0.02629520 17:0.02363252 18:0.02441499 19:0.04949236 20:0.03605198 21:0.03535795 22:0.03658923 23:0.03468622 24:0.03443000 25:0.04128032 26:0.01852981 27:0.01370968 28:0.01516345 29:0.01207722 30:0.01825882 31:0.03217079 32:0.01519071 33:0.01506904 34:0.02026947 35:0.01349320 36:0.01422847 37:0.02794453 38:0.01831289 39:0.02165572 40:0.02211557 41:0.02058380 42:0.01817105 43:0.02269390 44:0.01626211 45:0.01528566 46:0.01467946 47:0.01279514 48:0.01663953 49:0.94531718 50:0.62365290 51:0.61948704 52:0.96775798 53:0.52670175 54:0.56213064 55:0.63888901 56:0.44037593 57:0.44652428 58:0.76414439 59:0.37056388 60:0.36920798 61:0.49803433 62:0.38928242 63:0.39204566 64:0.62950011 65:0.32045845 66:0.31137313 67:0.44748318 68:0.38611747 69:0.38374254 70:0.54944453 71:0.32925938 72:0.32347272
1:0.56282958 2:0.40923257 3:0.41865967 4:0.59170734 5:0.38587289 6:0.37988806 7:0.48554534 8:0.42665672 9:0.40934635 10:0.53325304 11:0.39800731 12:0.37532097 13:0.57297018 14:0.51124073 15:0.50432607 16:0.57214209 17:0.49196541 18:0.49289733 19:0.66365078 20:0.61056530 21:0.60419946 22:0.65873593 23:0.60789897 24:0.60649195 25:0.72710924 26:0.57515153 27:0.58149345 28:0.71495563 29:0.51197968 30:0.53568414 31:0.68573062 32:0.55457144 33:0.58231932 34:0.66530495 35:0.52674973 36:0.55290423 37:0.76997355 38:0.65996738 39:0.66398951 40:0.73592764 41:0.63742631 42:0.66581774 43:0.80179036 44:0.71810214 45:0.70981426 46:0.75709685 47:0.70890700 48:0.73756725 49:0.63460389 50:0.31391415 51:0.33696661 52:0.41597707 53:0.21719332 54:0.35708407 55:0.39148382 56:0.17972761 57:0.19193535 58:0.26548242 59:0.14130991 60:0.21823938 61:0.32041526 62:0.16777235 63:0.18079463 64:0.23533332 65:0.15178649 66:0.20538534 67:0.29027347 68:0.17538737 69:0.17693135 70:0.20043332 71:0.16038755 72:0.20629313
1:1.87027448 2:1.10763405 3:1.12899367 4:1.37276925 5:1.20446800 6:1.05519791 7:1.28745383 8:0.90973113 9:0.96863886 10:1.42820600 11:1.04460435 12:0.88230440 13:1.14437478 14:0.85259968 15:0.86807754 16:1.24992856 17:0.89303164 18:0.83423360 19:1.39562843 20:1.14273984 21:1.17194175 22:1.52323061 23:1.16473078 24:1.13651822 25:0.23934572 26:0.18524414 27:0.22827428 28:0.33986015 29:0.28192865 30:0.18753175 31:0.25098524 32:0.20539514 33:0.28953415 34:0.54046322 35:0.35418309 36:0.23150013 37:0.21651738 38:0.17735643 39:0.21878066 40:0.40083059 41:0.25124148 42:0.18822994 43:0.18246728 44:0.13129152 45:0.13037760 46:0.21858215 47:0.13200421 48:0.12777623 49:0.77741808 50:0.53168515 51:0.65756758 52:1.20517375 53:0.82204283 54:0.51691932 55:0.71754148 56:0.54033475 57:0.72387898 58:1.39661714 59:0.89656102 60:0.56080120 61:0.57309283 62:0.46138257 63:0.53555078 64:0.96757201 65:0.61942719 66:0.44827065 67:0.46861425 68:0.39211011 69:0.39830551 70:0.60041711 71:0.40531897 72:0.36237174
49:2.45213756 50:1.70698962 51:1.88597539 52:2.53581244 53:1.92625071 54:1.76277110 55:1.64388419 56:1.06485573 57:1.17906278 58:1.59858548 59:1.11744535 60:1.07231467 61:0.93886808 62:0.59242140 63:0.65094426 64:0.87701710 65:0.58574244 66:0.59422066 67:0.54168579 68:0.35293056 69:0.36313441 70:0.46924135 71:0.34149946 72:0.34987951
1:0.98567299 2:0.81050124 3:0.93754079 4:1.31668130 5:0.92593304 6:0.81923956 7:0.97283127 8:0.77189547 9:0.80203150 10:1.06661539 11:0.80425716 12:0.77140713 13:1.01992558 14:0.85367701 15:0.86833637 16:1.13197267 17:0.87642939 18:0.87723724 19:1.09348099 20:0.90295772 21:0.91779729 22:1.17327569 23:0.92005765 24:0.90875196 25:0.68451893 26:0.56137015 27:0.62184756 28:0.84263412 29:0.62726554 30:0.56090129 31:0.57380607 32:0.46713852 33:0.48119181 34:0.66261697 35:0.52544763 36:0.47506481 37:0.53060800 38:0.44265734 39:0.46034796 40:0.60724008 41:0.47509717 42:0.43529724 43:0.50628308 44:0.43826313 45:0.46569808 46:0.59162763 47:0.47628823 48:0.43640443 49:0.93437304 50:0.67427914 51:0.73615450 52:1.06434035 53:0.73156429 54:0.69026746 55:0.63550587 56:0.42016407 57:0.43274961 58:0.62426565 59:0.44501746 60:0.43632289 61:0.43959912 62:0.31213240 63:0.32022859 64:0.48683721 65:0.32627535 66:0.31010729 67:0.32562572 68:0.25010024 69:0.25759628 70:0.37133697 71:0.27096457 72:0.25575563
1:0.20502083 2:0.09276269 3:0.09524060 4:0.19597583 5:0.09515906 6:0.09371622 7:0.13686215 8:0.07484568 9:0.07841687 10:0.13636125 11:0.07389624 12:0.07056008 13:0.12463836 14:0.08428603 15:0.08570107 16:0.12238302 17:0.08265737 18:0.08177296 19:0.11820508 20:0.09431292 21:0.09535373 22:0.11620491 23:0.09251700 24:0.09246658 25:0.75893801 26:0.38492862 27:0.43173582 28:0.76154029 29:0.43279201 30:0.38069333 31:0.61476438 32:0.33701898 33:0.33711933 34:0.51471117 35:0.29072254 36:0.31181379 37:0.31178266 38:0.21196755 39:0.20550709 40:0.28141195 41:0.18316502 42:0.19341445 43:0.27382417 44:0.23018491 45:0.22388689 46:0.26299106 47:0.21560365 48:0.22480290 49:0.49652269 50:0.21699765 51:0.21509274 52:0.40656499 53:0.20853106 54:0.21133356 55:0.42071716 56:0.20783818 57:0.19834522 58:0.32218980 59:0.16805132 60:0.18890888 61:0.25010368 62:0.17123975 63:0.16406881 64:0.21237255 65:0.14659565 66:0.15529719 67:0.23983146 68:0.20695734 69:0.19997922 70:0.21899141 71:0.19008265 72:0.20019348
1:0.69437571 2:0.63435484 3:0.62366249 4:0.81362597 5:0.60253491 6:0.56840881 7:0.58859109 8:0.55878524 9:0.54636931 10:0.62904297 11:0.54846025 12:0.52117346 13:0.47990096 14:0.42486049 15:0.43244862 16:0.52123623 17:0.42053965 18:0.41320411 19:0.42233078 20:0.36151819 21:0.36657659 22:0.44836460 23:0.36112865 24:0.35436981 25:0.46777122 26:0.33608731 27:0.34302296 28:0.54300836 29:0.33318239 30:0.32005954 31:0.39178378 32:0.30507125 33:0.31059934 34:0.46230905 35:0.30167737 36:0.29182642 37:0.39909918 38:0.31059884 39:0.33173044 40:0.52580550 41:0.32678382 42:0.31369314 43:0.42034842 44:0.33798997 45:0.33563956 46:0.47815264 47:0.33548217 48:0.32865575 49:0.44085821 50:0.33164264 51:0.36223197 52:0.50232845 53:0.32024415 54:0.32320605 55:0.32357011 56:0.27890360 57:0.27957007 58:0.38109504 59:0.24998448 60:0.26191284 61:0.24038629 62:0.21874772 63:0.22319386 64:0.27466017 65:0.20495808 66:0.20279406 67:0.19306244 68:0.19469317 69:0.18982491 70:0.21336801 71:0.18483752 72:0.17859068
1:0.67223566 2:0.64095509 3:0.52810099 4:0.73724620 5:0.56545641 6:0.59889632 7:0.62059007 8:0.63072808 9:0.56622147 10:0.69462448 11:0.59422386 12:0.59090323 13:0.75830430 14:0.74673455 15:0.70152846 16:0.77395850 17:0.70469124 18:0.73452534 19:0.84084031 20:0.79259657 21:0.78367772 22:0.84384664 23:0.77538251 24:0.79479664 25:0.57563045 26:0.58245160 27:0.41416606 28:0.55787434 29:0.47924401 30:0.58204696 31:0.48948606 32:0.53349887 33:0.40314198 34:0.50159269 35:0.42683551 36:0.53632318 37:0.56514335 38:0.64060911 39:0.47691188 40:0.53349136 41:0.51759771 42:0.64503024 43:0.60357728 44:0.73143197 45:0.59430044 46:0.59560451 47:0.61555382 48:0.70836175 49:0.74697171 50:0.85230478 51:0.56964767 52:0.74749395 53:0.61680420 54:0.75069828 55:0.46344389 56:0.62805178 57:0.41018400 58:0.57279142 59:0.44802308 60:0.56137957 61:0.41159283 62:0.56536077 63:0.34756735 64:0.43972388 65:0.39171095 66:0.51678472 67:0.30982663 68:0.43648049 69:0.28186408 70:0.30553240 71:0.30818133 72:0.44416956
1:0.04511745 2:0.02352459 3:0.01029664 4:0.01031163 5:0.01071433 6:0.02301370 7:0.01924771 8:0.00812767 9:0.00597329 10:0.00694746 11:0.00675083 12:0.00849340 13:0.01579972 14:0.00855762 15:0.00859172 16:0.00893413 17:0.00817187 18:0.00741529 19:0.01921960 20:0.01377614 21:0.01401950 22:0.01366889 23:0.01329440 24:0.01378379 25:0.01052039 26:0.00534094 27:0.00195771 28:0.00204594 29:0.00185650 30:0.00525643 31:0.00864629 32:0.00330337 33:0.00200421 34:0.00210080 35:0.00188700 36:0.00301287 37:0.00648167 38:0.00277422 39:0.00269812 40:0.00273257 41:0.00230235 42:0.00241147 43:0.00447149 44:0.00306955 45:0.00391492 46:0.00445018 47:0.00407740 48:0.00310862 49:1.11943785 50:0.66456760 51:0.60431768 52:0.87873096 53:0.57103966 54:0.55973063 55:0.83109772 56:0.43891186 57:0.43364272 58:0.95175228 59:0.61168944 60:0.39306171 61:0.71493547 62:0.42043683 63:0.40123019 64:0.84654635 65:0.51784297 66:0.35420997 67:0.61964408 68:0.44818999 69:0.41479030 70:0.61920507 71:0.43110468 72:0.38359943
1:0.07404574 2:0.04172671 3:0.03270930 4:0.02813709 5:0.02826934 6:0.03930997 7:0.05005930 8:0.02467161 9:0.02440469 10:0.02821497 11:0.02015028 12:0.02381557 13:0.04118182 14:0.02567967 15:0.02456441 16:0.03018851 17:0.02614392 18:0.02628620 19:0.05078143 20:0.03793519 21:0.03384629 22:0.03405887 23:0.03407331 24:0.03904858 25:0.05946073 26:0.02986186 27:0.02462357 28:0.02857730 29:0.02380296 30:0.03016284 31:0.04951189 32:0.02029623 33:0.01899944 34:0.02648175 35:0.01979547 36:0.02386243 37:0.03418815 38:0.02100566 39:0.02284989 40:0.02626088 41:0.02212872 42:0.02199544 43:0.02273620 44:0.01777744 45:0.01711432 46:0.01981492 47:0.01555807 48:0.01719330 49:1.07497954 50:0.76035938 51:0.89113112 52:1.13270689 53:0.78151877 54:0.76944693 55:0.89498728 56:0.59150971 57:0.64036463 58:0.87276558 59:0.56721749 60:0.59833292 61:0.71182739 62:0.49644216 63:0.52326928 64:0.74342823 65:0.47270798 66:0.48706502 67:0.58593499 68:0.45664338 69:0.47039038 70:0.62389096 71:0.44090867 72:0.46614317
1:0.06546525 2:0.03387283 3:0.02358753 4:0.02833520 5:0.02701261 6:0.03581838 7:0.03993229 8:0.01955178 9:0.01676307 10:0.02266910 11:0.01603074 12:0.01979556 13:0.04073176 14:0.02220524 15:0.02350920 16:0.02425258 17:0.02288769 18:0.02291523 19:0.04729105 20:0.03813086 21:0.03606414 22:0.03529124 23:0.03269771 24:0.03725315 25:0.04545168 26:0.02108110 27:0.01517984 28:0.01695970 29:0.01367659 30:0.02024304 31:0.03477653 32:0.01623262 33:0.01519721 34:0.01997299 35:0.01408754 36:0.01502463 37:0.03074780 38:0.01836255 39:0.02208644 40:0.02307897 41:0.02109278 42:0.01918243 43:0.02356887 44:0.01686164 45:0.01548593 46:0.01461922 47:0.01324988 48:0.01669014 49:0.71287792 50:0.50098003 51:0.35950240 52:0.59612203 53:0.40244415 54:0.43931449 55:0.70247166 56:0.47955486 57:0.33147967 58:0.57078139 59:0.35443537 60:0.40954211 61:1.00791158 62:0.63559356 63:0.37212425 64:0.58273220 65:0.37997518 66:0.54097197 67:1.23165754 68:0.78795690 69:0.43146169 70:0.58012864 71:0.44016756 72:0.76730248
1:0.99573099 2:0.62557109 3:0.49399409 4:0.64595179 5:0.48166223 6:0.54845565 7:0.89821386 8:0.56285381 9:0.44951790 10:0.54777458 11:0.42823095 12:0.53629926 13:0.90538837 14:0.66291245 15:0.55759548 16:0.63935428 17:0.54014356 18:0.62618261 19:1.01454716 20:0.77170099 21:0.67367248 22:0.74059373 23:0.66994882 24:0.76357117 25:0.75926131 26:0.50358427 27:0.38912345 28:0.44420133 29:0.34986866 30:0.40377806 31:0.58423295 32:0.36196015 33:0.27865257 34:0.36746248 35:0.24827757 36:0.30963872 37:0.54272370 38:0.36579880 39:0.30950863 40:0.48526371 41:0.29737725 42:0.32586920 43:0.57767659 44:0.43641579 45:0.40390090 46:0.55955388 47:0.38880031 48:0.41734569 49:1.15893702 50:0.63224631 51:0.52434792 52:0.63023891 53:0.45996746 54:0.59374993 55:0.91427621 56:0.48763319 57:0.35769639 58:0.52740636 59:0.32906957 60:0.43020745 61:0.71479717 62:0.41133441 63:0.37022857 64:0.78456895 65:0.37756303 66:0.37982416 67:0.55601274 68:0.37290699 69:0.35052594 70:0.66262435 71:0.36797021 72:0.37262335
1:1.61782917 2:1.25630828 3:0.81702112 4:0.88992370 5:0.88837583 6:1.17381144 7:1.33391667 8:0.90367234 9:0.67746790 10:0.77125612 11:0.71002770 12:0.91530774 13:0.89584953 14:0.55415859 15:0.45092777 16:0.54661958 17:0.44073768 18:0.54945615 19:0.65981781 20:0.38900025 21:0.39091090 22:0.54299816 23:0.39093946 24:0.38953944 25:0.35188686 26:0.25977273 27:0.19834442 28:0.19813424 29:0.18629595 30:0.25797369 31:0.22681404 32:0.17407611 33:0.13368548 34:0.14375984 35:0.12068125 36:0.15741796 37:0.19550763 38:0.14538397 39:0.12144128 40:0.13995064 41:0.11784714 42:0.13505634 43:0.19059145 44:0.12719382 45:0.12021619 46:0.15623820 47:0.12122102 48:0.13038226 49:1.21068319 50:0.63677202 51:0.51756627 52:0.72822020 53:0.49520060 54:0.66533564 55:0.78511282 56:0.47021600 57:0.36822953 58:0.50545542 59:0.34048671 60:0.46291259 61:0.63978914 62:0.41491732 63:0.34336139 64:0.44011719 65:0.34162095 66:0.39862586 67:0.57842665 68:0.34679479 69:0.30966539 70:0.43097129 71:0.31335035 72:0.35679455
1:0.82547512 2:0.56930918 3:0.63577520 4:0.86574533 5:0.54137748 6:0.57767720 7:0.79049973 8:0.61906536 9:0.68081718 10:0.91390849 11:0.67361634 12:0.64883845 13:1.04158274 14:0.94388507 15:0.98327034 16:1.14794193 17:0.96554930 18:0.93916200 19:1.27300927 20:1.21952803 21:1.26066510 22:1.39009865 23:1.24824729 24:1.21844598 25:0.52449421 26:0.38430430 27:0.38616463 28:0.61952007 29:0.37398257 30:0.33098953 31:0.38488911 32:0.31133951 33:0.34417632 34:0.54260717 35:0.32180668 36:0.29013683 37:0.41134561 38:0.35829387 39:0.40631389 40:0.58624343 41:0.38685395 42:0.35766019 43:0.46274376 44:0.42372891 45:0.45921940 46:0.59548391 47:0.45711556 48:0.41340253 49:0.61486308 50:0.41457755 51:0.49445256 52:0.90839982 53:0.45686569 54:0.35639229 55:0.39894926 56:0.24040811 57:0.33707201 58:0.67136222 59:0.29212929 60:0.21831534 61:0.28149138 62:0.19709509 63:0.29628075 64:0.59668192 65:0.25859189 66:0.18466488 67:0.26176250 68:0.21228315 69:0.28988066 70:0.47422696 71:0.26697358 72:0.21326406
1:0.33154316 2:0.17700180 3:0.19166136 4:0.40300789 5:0.17437067 6:0.17017037 7:0.18418844 8:0.08930606 9:0.10589243 10:0.25207956 11:0.09611265 12:0.08450490 13:0.12485356 14:0.07268827 15:0.08132886 16:0.16144908 17:0.07638864 18:0.06966616 19:0.09855006 20:0.06953881 21:0.07876958 22:0.12902498 23:0.07415218 24:0.06846767 25:0.43069402 26:0.26739063 27:0.29098606 28:0.51034853 29:0.27290067 30:0.26250993 31:0.26898551 32:0.16713102 33:0.18491813 34:0.33619845 35:0.16699813 36:0.16416056 37:0.22649214 38:0.16878202 39:0.17869439 40:0.25306644 41:0.17735777 42:0.17238453 43:0.23723597 44:0.21757102 45:0.23770333 46:0.28443371 47:0.25580161 48:0.24899931 49:0.85021817 50:0.59944126 51:0.64967369 52:0.89945233 53:0.68588540 54:0.66557288 55:0.48419685 56:0.35384703 57:0.41455985 58:0.58332626 59:0.42282826 60:0.40538381 61:0.28566486 62:0.21352235 63:0.26034531 64:0.38570093 65:0.28413171 66:0.25750988 67:0.18050510 68:0.15057320 69:0.19202279 70:0.27298478 71:0.20716112 72:0.18339041
1:0.82118279 2:0.57688235 3:0.59539722 4:1.02108951 5:0.62907934 6:0.53919992 7:0.87390200 8:0.69808767 9:0.76751656 10:1.10305929 11:0.73708012 12:0.66759577 13:1.18271583 14:1.06912967 15:1.12523363 16:1.56294719 17:1.14519151 18:1.05132889 19:1.60217275 20:1.52565121 21:1.68101108 22:2.16330001 23:1.69326542 24:1.50577020 25:0.85440045 26:0.58949803 27:0.60199044 28:1.05658522 29:0.62951248 30:0.56930728 31:0.94063376 32:0.79910467 33:0.83009848 34:1.27339090 35:0.83097358 36:0.72085453 37:1.19988523 38:0.98810626 39:1.04016446 40:2.09279831 41:1.08871340 42:0.98387476 43:1.40295617 44:1.17147243 45:1.29522341 46:2.45038359 47:1.39317879 48:1.20312479 49:0.57689533 50:0.35938604 51:0.37949782 52:0.71552569 53:0.36254515 54:0.34700848 55:0.47758585 56:0.32056217 57:0.32120507 58:0.59035222 59:0.28994650 60:0.32635373 61:0.62253132 62:0.37711439 63:0.51185477 64:1.41882526 65:0.40058767 66:0.43517278 67:0.55758437 68:0.38777855 69:0.45047332 70:1.25210323 71:0.47548079 72:0.45137420
1:1.04218459 2:0.82094803 3:0.68752259 4:0.95833097 5:0.69311590 6:0.72123770 7:1.00660206 8:0.78816946 9:0.66439834 10:0.89773584 11:0.64817246 12:0.72951855 13:1.17627689 14:0.99838411 15:0.89905655 16:1.04904697 17:0.90062237 18:0.98895762 19:1.72829282 20:1.44183164 21:1.22188578 22:1.27292975 23:1.23199114 24:1.42703898 25:0.50452968 26:0.35954089 27:0.30581124 28:0.48652607 29:0.33215452 30:0.35495107 31:0.43533708 32:0.32610468 33:0.28692556 34:0.44653443 35:0.31223609 36:0.34078337 37:0.50707600 38:0.40091192 39:0.35388661 40:0.49863010 41:0.38157621 42:0.39400414 43:0.68724892 44:0.53630667 45:0.43288994 46:0.54791493 47:0.44290700 48:0.54443389 49:1.06495248 50:0.61303784 51:0.41637317 52:0.54721658 53:0.42385914 54:0.53537216 55:0.71898665 56:0.36008036 57:0.27534884 58:0.47962112 59:0.31241867 60:0.37013290 61:0.55372964 62:0.32344450 63:0.27690082 64:0.43966737 65:0.30165924 66:0.31245250 67:0.49686473 68:0.34561107 69:0.30263290 70:0.38745270 71:0.31431352 72:0.34501088
1:0.49701349 2:0.27095992 3:0.25498717 4:0.41768658 5:0.26808776 6:0.27117394 7:0.37446040 8:0.24160348 9:0.25263317 10:0.32997279 11:0.24271216 12:0.24453495 13:0.36800515 14:0.28341309 15:0.29118025 16:0.34594151 17:0.29354872 18:0.28515525 19:0.36774634 20:0.30070432 21:0.31069078 22:0.38240968 23:0.31018684 24:0.30704449 25:0.60205782 26:0.32592035 27:0.27751351 28:0.48795155 29:0.33793264 30:0.34434082 31:0.45656462 32:0.29420958 33:0.28922315 34:0.37588823 35:0.26975634 36:0.28717731 37:0.40969368 38:0.29697949 39:0.29374901 40:0.37709110 41:0.30157883 42:0.31338940 43:0.40126534 44:0.33944168 45:0.34931776 46:0.42919532 47:0.35170209 48:0.34417427 49:0.25267329 50:0.12494332 51:0.10440061 52:0.17592671 53:0.12235060 54:0.15984421 55:0.15394638 56:0.08518108 57:0.07249446 58:0.10471181 59:0.08118852 60:0.11336345 61:0.11446198 62:0.07451752 63:0.06449672 64:0.08844145 65:0.07434166 66:0.08581088 67:0.09354069 68:0.07088129 69:0.06315417 70:0.07593799 71:0.07023670 72:0.07943709
1:1.00036545 2:0.43595304 3:0.30380001 4:0.41587379 5:0.30728854 6:0.48220401 7:0.65315319 8:0.34793361 9:0.26056508 10:0.32713502 11:0.26676722 12:0.36005525 13:0.58011149 14:0.38809054 15:0.32111076 16:0.34821390 17:0.32910337 18:0.39953424 19:0.65077538 20:0.45729954 21:0.37063138 22:0.38032034 23:0.37315050 24:0.45703635 25:1.43563349 26:0.61543478 27:0.33304817 28:0.39228172 29:0.33326752 30:0.69833490 31:1.07209765 32:0.47982609 33:0.27669913 34:0.30825487 35:0.30326972 36:0.52503516 37:0.81090555 38:0.43919306 39:0.30860733 40:0.32429285 41:0.33034690 42:0.48092096 43:0.78542597 44:0.51678752 45:0.38106834 46:0.37137086 47:0.40592579 48:0.53911792 49:0.85317654 50:0.35057572 51:0.17711436 52:0.18873921 53:0.17965112 54:0.42860213 55:0.59784002 56:0.22632142 57:0.11133318 58:0.12415181 59:0.11681808 60:0.26349732 61:0.38931995 62:0.16673364 63:0.09339352 64:0.09997764 65:0.09984761 66:0.19329440 67:0.26982483 68:0.14775185 69:0.09367713 70:0.08977462 71:0.09818586 72:0.15908341
1:0.48666484 2:0.30668893 3:0.32449797 4:0.48409333 5:0.35870342 6:0.30722413 7:0.35198272 8:0.19914680 9:0.19915015 10:0.28724834 11:0.21946124 12:0.21885744 13:0.30597302 14:0.22334661 15:0.20843889 16:0.26605502 17:0.21791946 18:0.22814042 19:0.33253302 20:0.27351969 21:0.25999605 22:0.29172143 23:0.25857919 24:0.27581351 25:0.50805033 26:0.37916995 27:0.37033277 28:0.52635136 29:0.41378728 30:0.37878712 31:0.40333787 32:0.29657640 33:0.28519603 34:0.36345052 35:0.30991952 36:0.31501656 37:0.45225492 38:0.37728902 39:0.35930919 40:0.39985915 41:0.36275466 42:0.38432200 43:0.75063815 44:0.70099208 45:0.64671964 46:0.60630741 47:0.63823610 48:0.69249637 49:0.73134803 50:0.60192374 51:0.61076412 52:0.60593468 53:0.55585383 54:0.57734454 55:0.52805765 56:0.40329560 57:0.35476401 58:0.32431948 59:0.35220102 60:0.39990730 61:0.43306479 62:0.35059338 63:0.29871674 64:0.28301076 65:0.29561522 66:0.34828443 67:0.46227056 68:0.41789073 69:0.35499490 70:0.30711260 71:0.34473941 72:0.40663533
